x1,x2,t
8.832,6.286,0.0
-2.058,4.61,0.0
8.102,0.867,0.0
4.787,11.373,0.0
0.703,-4.107,1.0
0.527,1.594,1.0
3.061,-3.923,1.0
-3.227,2.412,1.0
-2.976,-4.955,1.0
5.79,2.236,0.0
-8.709,10.549,0.0
-7.503,5.087,1.0
7.727,-2.826,1.0
-5.906,-3.378,1.0
-3.913,8.889,0.0
3.553,5.253,0.0
-6.276,-9.172,1.0
0.018,1.102,1.0
5.331,2.111,0.0
-5.8,-12.48,1.0
-10.101,3.667,1.0
0.777,-1.455,1.0
0.373,-11.006,1.0
6.579,7.493,0.0
-4.907,4.816,1.0
-2.458,-4.463,1.0
8.428,2.413,0.0
-9.279,0.34,1.0
5.334,9.175,0.0
-3.695,-7.796,1.0
-8.289,2.156,1.0
7.399,1.553,0.0
8.443,1.426,0.0
5.742,-2.169,0.0
-2.159,-0.216,1.0
4.233,-1.12,0.0
3.38,-5.34,1.0
7.8,3.863,0.0
-1.919,5.078,0.0
8.116,-7.937,1.0
7.961,9.193,0.0
-2.499,-10.082,1.0
0.968,8.519,0.0
6.127,0.907,0.0
-5.542,8.184,0.0
-2.377,-1.02,1.0
-3.702,-8.537,1.0
-0.086,-6.387,1.0
-6.885,-2.476,1.0
-1.072,8.578,0.0
-4.048,-9.991,1.0
10.181,-8.39,0.0
-10.532,0.212,1.0
-2.116,8.119,0.0
0.89,2.845,0.0
-7.045,-2.845,1.0
5.502,-7.404,1.0
-9.379,5.652,1.0
10.242,8.331,0.0
1.859,4.149,0.0
-0.94,-3.756,1.0
3.396,2.494,0.0
-1.501,7.342,0.0
-2.268,6.517,0.0
5.155,5.202,0.0
3.353,4.808,0.0
-0.458,5.699,0.0
6.168,-2.482,0.0
-6.809,1.439,1.0
-8.491,-7.294,1.0
0.138,-9.827,1.0
7.971,-7.519,1.0
7.15,-10.313,1.0
2.431,-6.492,1.0
9.03,2.646,0.0
4.516,2.126,0.0
6.045,1.536,0.0
7.99,1.065,0.0
0.005,-8.37,1.0
2.823,6.662,0.0
0.629,2.464,1.0
0.612,1.579,0.0
-6.129,-2.317,1.0
8.835,9.425,0.0
-4.927,1.371,1.0
2.842,-3.107,0.0
-2.598,-0.989,1.0
4.482,-0.784,0.0
7.89,1.175,0.0
0.834,8.16,0.0
-6.932,4.744,0.0
0.397,-8.543,1.0
-3.24,2.059,1.0
-5.005,-1.523,1.0
-0.535,-2.439,1.0
0.457,9.026,0.0
0.367,-7.838,1.0
9.18,-4.643,0.0
-6.027,-6.955,1.0
-9.911,-0.95,1.0
-0.41,0.928,0.0
9.46,-0.236,0.0
10.312,-3.256,0.0
-4.535,-2.482,1.0
-7.441,9.949,0.0
6.74,-0.678,0.0
9.75,3.966,0.0
-2.838,1.219,0.0
-7.064,-4.047,1.0
4.579,7.809,0.0
-4.614,5.955,0.0
-12.07,5.311,1.0
10.863,5.377,0.0
-3.545,-5.738,1.0
2.28,-5.497,1.0
-7.602,6.456,1.0
-0.269,-3.865,1.0
9.161,9.44,0.0
3.624,-7.459,1.0
-1.606,1.527,1.0
2.729,3.364,0.0
-8.478,-5.009,1.0
8.549,11.701,0.0
1.049,-1.242,1.0
-9.643,-5.036,1.0
-6.568,-2.119,1.0
-9.926,-6.547,1.0
1.015,-9.624,1.0
5.656,0.544,0.0
-6.638,3.295,1.0
-8.981,10.463,0.0
7.351,-10.413,1.0
-9.226,0.207,1.0
9.117,5.43,0.0
7.223,-6.633,1.0
5.237,1.883,0.0
-4.257,-1.297,1.0
-0.643,0.126,1.0
6.895,1.486,0.0
2.389,-6.661,1.0
9.055,1.791,0.0
-1.703,-9.374,1.0
5.815,2.166,0.0
-4.755,-1.322,1.0
-6.997,8.759,1.0
5.138,9.262,0.0
-5.758,3.849,1.0
7.134,-6.621,1.0
1.065,3.465,0.0
6.285,4.686,0.0
-3.886,-9.333,1.0
-8.888,-5.752,1.0
-2.582,-0.319,1.0
-7.665,-8.974,1.0
5.559,5.968,0.0
5.457,-4.931,1.0
-7.26,2.544,1.0
-0.286,2.568,1.0
2.196,-5.773,1.0
-3.941,-6.997,1.0
-4.778,9.915,0.0
7.389,-8.206,1.0
10.226,3.715,0.0
-9.911,9.684,1.0
3.933,-7.053,1.0
9.862,1.041,0.0
4.127,3.942,0.0
4.133,-8.426,1.0
-7.344,-0.945,1.0
-10.054,-1.17,1.0
2.744,-5.852,1.0
10.653,5.905,0.0
1.588,-6.169,1.0
-5.001,-3.508,1.0
-8.493,-5.997,1.0
10.386,8.408,0.0
4.642,1.766,0.0
4.375,-10.302,1.0
-8.774,-1.681,1.0
-0.972,-5.809,1.0
-7.437,-5.157,1.0
4.873,-4.027,1.0
6.07,6.802,0.0
4.929,-0.103,0.0
10.726,-8.082,1.0
-4.291,-1.386,1.0
-8.142,2.069,1.0
7.419,1.83,0.0
-8.903,7.094,1.0
3.802,-3.103,1.0
0.47,-1.637,1.0
-5.357,-1.817,1.0
-8.559,-5.344,1.0
-6.052,-12.548,1.0
-4.409,8.555,0.0
-5.629,10.701,0.0
-7.775,7.412,0.0
-5.358,-10.119,1.0
5.091,7.678,0.0
-2.955,4.973,1.0
0.817,-9.354,1.0
4.97,-1.984,0.0
2.38,6.859,0.0
3.767,-9.081,1.0
9.516,8.221,0.0
7.231,-10.144,1.0
-1.817,-2.24,1.0
-0.293,11.718,0.0
-3.731,-0.252,1.0
2.333,6.291,0.0
1.505,2.707,0.0
-9.335,3.011,1.0
0.083,7.488,0.0
3.727,-4.289,1.0
-1.512,9.404,0.0
-10.388,9.706,1.0
8.28,-3.957,0.0
5.753,-3.436,1.0
-4.436,-3.532,1.0
-1.976,-7.126,1.0
-10.76,3.182,1.0
11.223,-2.706,0.0
-0.752,-3.865,1.0
-4.819,7.211,0.0
3.391,4.205,0.0
0.027,0.712,1.0
-0.819,-9.28,1.0
3.115,7.381,0.0
4.934,-3.435,1.0
-8.353,8.995,0.0
-2.724,0.313,1.0
10.869,-3.866,0.0
-3.582,9.367,0.0
-5.328,-7.477,1.0
3.987,-7.213,1.0
0.902,6.786,0.0
-0.594,-5.268,1.0
8.549,6.325,0.0
4.141,4.337,0.0
4.45,-4.622,1.0
-7.897,-1.057,1.0
-3.571,-3.385,1.0
0.443,-7.976,1.0
-7.507,5.797,1.0
-9.585,4.03,1.0
-4.733,2.098,1.0
4.64,10.618,0.0
6.928,-0.28,0.0
0.007,-5.97,1.0
5.908,6.613,0.0
9.046,2.928,0.0
-6.162,-4.426,1.0
-3.941,3.651,1.0
-7.758,7.604,1.0
5.835,3.516,0.0
9.256,5.585,0.0
-8.628,-7.029,1.0
0.56,-7.025,1.0
0.352,8.691,0.0
-0.417,-9.222,1.0
5.917,-0.717,0.0
0.532,-9.21,1.0
6.528,-1.656,0.0
-2.169,-7.599,1.0
1.443,-1.018,1.0
-4.432,7.931,0.0
3.845,10.078,0.0
4.903,0.686,0.0
-3.597,9.268,0.0
-7.565,-0.397,1.0
-6.976,10.172,0.0
-0.401,-4.323,1.0
-2.624,-1.793,1.0
5.864,1.934,0.0
-7.746,2.422,1.0
4.916,-2.631,1.0
-7.097,-3.69,1.0
-8.913,5.18,1.0
6.496,-5.71,1.0
3.663,-1.34,0.0
0.026,1.21,0.0
-6.976,-6.46,1.0
1.928,0.252,0.0
-2.572,-7.981,1.0
10.662,-1.37,0.0
4.609,4.423,0.0
4.006,2.201,0.0
-6.003,-9.826,1.0
-5.045,2.143,1.0
-7.885,-1.584,1.0
4.036,7.715,0.0
9.687,7.659,0.0
9.368,7.603,0.0
-7.427,5.572,1.0
-4.517,-3.995,1.0
-5.428,5.116,1.0
7.999,-6.991,1.0
4.704,0.993,0.0
-2.643,-2.225,1.0
-1.016,9.111,0.0
1.439,0.019,0.0
1.601,-1.769,1.0
4.98,-3.686,1.0
-1.677,2.075,0.0
-9.163,-9.515,1.0
-8.231,5.665,1.0
1.334,0.371,0.0
1.395,-13.061,1.0
4.801,-2.026,0.0
-7.145,5.126,1.0
-9.025,-6.344,1.0
-10.779,1.326,1.0
-0.588,6.972,0.0
-2.877,5.637,0.0
-6.227,-2.878,1.0
-8.422,-5.605,1.0
0.927,3.599,1.0
5.476,-7.359,1.0
-7.066,-9.265,1.0
-1.591,9.714,0.0
6.779,4.287,0.0
-4.069,-1.006,1.0
-1.36,6.805,0.0
2.554,-3.511,1.0
8.662,-1.068,0.0
-1.592,1.601,1.0
8.681,-6.552,1.0
2.648,-4.442,1.0
-0.322,-0.356,1.0
-5.045,7.048,0.0
-1.051,-5.743,1.0
6.997,-5.392,0.0
-4.564,-1.754,1.0
-2.369,-2.026,1.0
7.275,-6.287,1.0
3.173,9.647,0.0
8.506,-4.738,0.0
-5.445,-6.617,1.0
9.261,-3.579,0.0
7.06,8.252,0.0
0.018,-7.023,1.0
-2.886,5.051,0.0
-11.177,-10.667,1.0
11.405,3.139,0.0
-1.332,5.014,0.0
-7.236,1.507,1.0
11.158,-1.046,0.0
-0.413,-1.053,1.0
9.741,-6.933,1.0
3.054,-2.959,1.0
-8.812,8.875,0.0
1.841,5.613,0.0
-1.958,4.468,0.0
-10.152,9.31,1.0
-1.031,-8.731,1.0
-1.553,8.311,0.0
-6.169,8.26,1.0
0.894,1.938,0.0
0.652,2.417,0.0
-6.941,5.712,1.0
5.985,-4.774,1.0
-7.025,5.775,1.0
7.452,1.073,0.0
-7.401,-4.138,1.0
5.474,-4.103,0.0
8.683,0.334,0.0
12.117,-11.336,1.0
-7.796,-5.255,1.0
6.491,11.772,0.0
8.477,2.362,0.0
5.662,-0.998,0.0
1.432,7.311,0.0
6.018,-2.04,0.0
-6.234,-4.667,1.0
1.669,2.729,0.0
2.313,3.287,0.0
-6.397,6.306,0.0
7.616,6.711,0.0
0.415,-1.02,1.0
-10.693,4.97,1.0
-9.515,-0.047,1.0
-7.003,-0.996,1.0
10.54,-8.402,1.0
7.293,7.547,0.0
-4.808,1.909,1.0
8.168,1.301,0.0
7.609,-7.647,1.0
-3.322,2.324,1.0
-0.205,1.586,1.0
-8.741,1.238,1.0
-4.844,-6.772,1.0
-4.579,3.187,1.0
2.043,-2.087,1.0
-6.062,-11.08,1.0
1.746,9.847,0.0
-9.072,0.486,1.0
5.989,1.989,0.0
-7.369,-11.223,1.0
0.946,-2.996,1.0
10.034,3.828,0.0
7.559,11.877,0.0
-4.49,-8.9,1.0
-6.35,7.665,0.0
-0.475,5.716,0.0
8.936,-10.456,1.0
-6.699,3.067,1.0
-7.44,8.376,0.0
5.051,-2.677,0.0
-0.374,-5.328,1.0
-3.297,12.641,0.0
3.989,1.764,0.0
-4.489,-5.128,1.0
-5.079,8.797,0.0
-6.118,0.341,1.0
3.699,7.478,0.0
-3.042,5.376,0.0
-5.998,3.143,1.0
5.264,2.487,0.0
-7.496,3.776,1.0
-10.615,-5.036,1.0
4.913,6.121,0.0
8.066,-3.581,0.0
-9.289,2.711,1.0
5.954,11.486,0.0
1.23,10.999,0.0
1.564,-10.478,1.0
2.797,0.403,0.0
-9.963,4.998,1.0
0.485,-1.706,1.0
4.22,-3.06,1.0
9.338,-1.993,0.0
3.421,-7.42,1.0
11.037,-7.376,0.0
-3.864,0.573,1.0
4.825,8.296,0.0
-6.65,-6.622,1.0
9.72,5.797,0.0
-2.777,-4.538,1.0
7.091,-3.624,1.0
8.022,9.274,0.0
-4.926,-0.73,1.0
-8.706,10.469,0.0
-1.737,3.95,0.0
-6.28,-0.868,1.0
2.011,3.64,1.0
0.989,-3.885,1.0
-7.908,-6.042,1.0
5.121,-1.941,0.0
-5.363,4.629,1.0
-8.826,6.581,1.0
-9.762,-6.047,1.0
-4.9,5.543,1.0
10.624,-0.044,0.0
1.25,-6.473,1.0
3.34,9.593,0.0
7.645,3.459,0.0
-2.854,-11.881,1.0
-7.561,-3.97,1.0
-4.491,-4.4,1.0
-8.429,4.278,1.0
-0.751,1.263,1.0
-4.98,-7.73,1.0
-0.542,4.086,0.0
-7.538,1.303,1.0
-5.124,3.449,1.0
-6.071,0.192,1.0
-1.832,-1.218,1.0
1.265,11.119,0.0
8.198,-8.168,0.0
-3.664,-1.423,1.0
3.11,8.294,0.0
-0.363,-1.399,1.0
-12.807,-8.798,1.0
10.73,-7.51,1.0
-2.295,11.867,0.0
3.538,1.554,0.0
-5.784,-3.796,1.0
-10.623,0.682,1.0
5.516,-0.336,0.0
-1.008,0.426,1.0
5.845,-1.802,0.0
-7.014,0.714,1.0
-9.4,9.504,1.0
9.028,9.36,0.0
0.243,-0.836,1.0
-6.038,-2.732,1.0
2.442,-7.706,1.0
2.931,5.601,0.0
5.361,0.093,0.0
-10.651,9.465,1.0
-5.721,0.321,1.0
-4.887,6.205,1.0
1.438,6.431,0.0
-4.627,-6.812,1.0
7.127,-6.007,1.0
-1.522,9.065,0.0
-8.223,-3.07,1.0
-2.847,0.385,1.0
2.656,-8.146,1.0
2.278,-5.327,1.0
-6.865,2.228,1.0
3.714,-4.615,1.0
-7.705,0.694,1.0
4.801,-9.601,1.0
-3.695,-0.34,1.0
6.841,-6.613,1.0
-3.826,-2.484,1.0
-2.266,4.309,0.0
-9.314,4.419,1.0
-7.735,2.982,1.0
1.164,9.34,0.0
3.324,4.945,0.0
-9.529,-5.188,1.0
-8.398,4.6,1.0
6.632,4.416,0.0
1.358,-0.356,1.0
7.536,8.455,0.0
-5.543,-7.78,1.0
6.253,-5.126,0.0
9.385,-3.216,0.0
4.373,7.992,0.0
1.524,3.446,0.0
1.508,-4.588,1.0
0.581,-3.728,1.0
10.274,6.064,0.0
-7.173,6.798,1.0
-10.427,7.883,1.0
7.09,6.656,0.0
-7.885,-4.38,1.0
2.714,-4.848,1.0
-8.019,3.625,1.0
-7.138,2.318,1.0
5.601,2.932,0.0
-10.474,-0.572,1.0
5.219,4.136,0.0
-1.976,4.629,1.0
-7.76,-2.581,1.0
8.382,-6.288,0.0
-4.754,1.21,1.0
7.888,-7.864,1.0
1.718,1.149,0.0
7.476,-8.593,1.0
5.121,-6.255,1.0
-8.652,-5.106,1.0
-4.715,-3,1.0
-7.128,8.695,0.0
-2.73,8.152,0.0
7.252,-1.064,0.0
8.564,0.652,0.0
-7.648,-4.07,1.0
-0.426,10.762,0.0
-0.224,8.456,0.0
3.946,-5.819,1.0
-1.461,-7.708,1.0
-4.528,-4.1,1.0
5.552,-2.439,1.0
-9.981,0.977,1.0
1.349,-0.568,0.0
4.698,4.735,0.0
5.175,-3.462,1.0
4.96,2.268,0.0
-10.812,8.206,1.0
8.1,-4.62,0.0
1.917,3.449,0.0
7.475,-11.62,1.0
4.899,-6.745,1.0
0.919,10.044,0.0
2.504,5.281,0.0
6.997,-10.533,1.0
0.55,-8.663,1.0
-6.117,-11.029,1.0
4.886,-5.682,1.0
4.418,0.353,0.0
1.837,3.581,0.0
9.772,5.872,0.0
-10.013,-7.178,1.0
0.957,-8.596,1.0
-8.085,-3.284,1.0
-1.896,7.62,0.0
4.449,-0.042,0.0
6.29,4.355,0.0
-4.423,-7.079,1.0
5.734,-4.585,0.0
2.603,4.725,0.0
-2.466,2.126,1.0
1.416,0.431,0.0
-1.223,7.339,0.0
-3.893,-7.785,1.0
2.939,0.768,0.0
5.307,-4.335,1.0
9.087,1.97,0.0
-8.616,-10.242,1.0
2.946,-3.948,1.0
-4.433,-0.937,1.0
2.015,4.898,0.0
-5.299,-1.638,1.0
-1.102,-6.689,1.0
-11.482,2.993,1.0
6.882,3.209,0.0
-9.035,7.372,1.0
6.679,1.789,0.0
-9.037,1.641,1.0
-2.315,6.521,0.0
3.977,-4.457,1.0
4.068,12.08,0.0
8.939,0.258,0.0
1.878,3.113,0.0
7.132,-9.514,1.0
5.514,2.725,0.0
1.86,10.312,0.0
-8.316,5.309,1.0
-11.639,-5.443,1.0
3.045,5.005,0.0
8.939,-5.498,0.0
-7.344,5.193,1.0
-0.663,5.909,0.0
-6.214,-6.691,1.0
2.273,6,0.0
4.892,-0.431,0.0
-7.897,3.644,1.0
-1.085,9.669,0.0
-2.226,5.986,0.0
2.981,4.915,0.0
1.096,-2.6,1.0
-7.109,-8.488,1.0
4.561,6.526,0.0
-4.782,-5.25,1.0
7.136,-5.885,1.0
-4.383,-9.267,1.0
7.205,-0.281,0.0
-4.862,-5.502,1.0
-0.524,-6.225,1.0
-6.882,-6.285,1.0
2.865,-2.55,1.0
4.679,9.579,0.0
-0.177,0.369,1.0
10.099,2.567,0.0
-5.146,6.975,0.0
-2.168,-8.922,1.0
-9.193,7.403,1.0
-9.551,0.759,1.0
-8.644,10.038,0.0
-6.591,-2.06,1.0
9.003,1.329,0.0
-6.902,2.943,1.0
-7.783,-8.261,1.0
-7.45,1.216,1.0
-1.183,-7.192,1.0
-7.171,-1.472,1.0
3.359,2.536,0.0
1.713,7.319,0.0
7.154,8.194,0.0
-8.243,-3.132,1.0
2.652,-0.898,0.0
8.336,3.976,0.0
-7.339,7.693,0.0
-3.386,11.587,0.0
-2.191,5.14,1.0
8.344,-6.373,1.0
-10.965,4.848,1.0
0.941,-8.178,1.0
0.536,-6.031,1.0
8.85,-2.512,0.0
-1.997,0.986,0.0
0.953,-7.207,1.0
-6.53,1.11,1.0
-7.892,-4.487,1.0
4.434,-3.835,1.0
-8.965,3.65,1.0
3.077,-9.304,1.0
3.964,-1.279,1.0
4.483,-0.46,0.0
7.339,0.556,0.0
-6.368,-1.329,1.0
7.52,-8.284,1.0
6.61,-7.192,1.0
7.625,2.723,0.0
2.338,-6.721,1.0
8.999,-7.502,0.0
2.343,8.904,0.0
-0.755,-2.445,1.0
4.041,-9.716,1.0
3.651,0.808,0.0
1.608,3.01,0.0
-0.437,-10.413,1.0
-4.692,11.775,0.0
7.208,8.799,0.0
3.804,2.293,0.0
8.535,-2.112,0.0
-10.329,-1.146,1.0
-1.415,-7.041,1.0
-7.199,-6.714,1.0
6.529,4.542,0.0
-8.538,10.863,0.0
-6.27,-6.183,1.0
-5.32,8.393,0.0
-2.604,8.95,0.0
5.934,7.176,0.0
7.982,9.969,0.0
-6.466,-4.882,1.0
3.951,2.096,0.0
-4.555,7.06,0.0
-4.626,5.04,0.0
1.041,-4.151,1.0
-1.467,-7.02,1.0
-0.87,-3.788,1.0
-2.313,-2.693,1.0
8.848,-2.891,0.0
-3.283,-3.365,1.0
-8.855,-2.361,1.0
-9.943,-6.647,1.0
5.369,9.42,0.0
5.081,4.118,0.0
-6.212,0.152,1.0
-3.764,4.261,0.0
-6.284,7.412,0.0
-0.66,-9.152,1.0
6.105,4.765,0.0
-4.208,8.021,0.0
-0.011,7.713,0.0
4.343,3.569,0.0
11.505,4.108,0.0
4.888,10.395,0.0
-5.037,-7.194,1.0
-5.931,-5.153,1.0
3.913,-3.407,1.0
-3.894,7.461,0.0
-6.79,-10.091,1.0
6.454,-9.305,1.0
-3.359,3.877,0.0
-1.678,-7.844,1.0
-8.613,-4.344,1.0
-4.086,-7.046,1.0
-4.374,-1.93,1.0
-6.975,5.98,1.0
6.924,5.737,0.0
-12.519,1.303,1.0
-3.808,11.38,0.0
3.037,6.141,0.0
-7.718,-8.157,1.0
-3.955,-6.781,1.0
5.212,-0.237,0.0
-1.713,2.792,0.0
-6.903,10.084,0.0
4.932,-1.603,0.0
-2.664,1.76,1.0
7.058,9.733,0.0
4.385,3.205,0.0
9.778,0.136,0.0
8.588,-5.744,1.0
-4.075,-8.459,1.0
7.744,-0.428,0.0
0.929,-5.943,1.0
6.896,8.885,0.0
7.634,-4.542,1.0
-8.232,-1.039,1.0
-3.991,-3.416,1.0
-4.037,-8.121,1.0
-0.249,-0.376,1.0
5.008,-3.675,0.0
6.331,6.825,0.0
1.726,-7.934,1.0
1.601,10.248,0.0
10.093,-4.442,0.0
-9.909,-6.52,1.0
3.822,1.589,0.0
11.068,-10.001,1.0
-9.197,4.218,1.0
9.56,0.216,0.0
-4.609,7.98,0.0
-4.015,-6.288,1.0
1.363,6.84,0.0
-6.688,10.019,0.0
1.692,-0.803,0.0
4.506,-2.378,1.0
3.515,9.038,0.0
-7.904,-11.091,1.0
-7.291,6.032,0.0
8.336,-5.641,1.0
-7.32,-10.526,1.0
3.031,0.333,0.0
7.265,3.234,0.0
1.54,4.173,0.0
6.491,4.828,0.0
-7.56,-2.209,1.0
-4.446,-7.465,1.0
-7.099,-1.855,1.0
-9.784,11.579,1.0
-6.364,-2.629,1.0
-8.054,3.071,1.0
7.473,8.413,0.0
-10.891,-8.35,1.0
8.2,8.621,0.0
-0.802,-2.517,1.0
-4.318,3.289,0.0
0.461,6.943,0.0
-9.146,3.478,1.0
8.07,-1.836,0.0
-0.235,1.362,1.0
-9.45,-3.421,1.0
-2.71,-8.261,1.0
-6.459,-10.662,1.0
-10.188,-4.21,1.0
-1.825,-1.368,0.0
-3.13,2.486,1.0
-8.942,9.087,0.0
1.426,9.865,0.0
-4.989,-9.605,1.0
11.14,-4.043,1.0
-0.078,-4.547,1.0
-9.823,-8.783,1.0
9.363,-7.624,1.0
4.513,-2.067,0.0
-5.217,-4.635,1.0
-4.82,1.162,1.0
0.971,-3.857,1.0
-7.973,5.19,1.0
8.502,3.588,0.0
2.878,0.739,0.0
2.223,-3.667,1.0
-2.2,2.656,1.0
3.356,0.94,0.0
-6.144,7.534,0.0
-4.444,-2.621,1.0
0.475,-8.691,1.0
-1.368,3.186,0.0
5.232,-3.852,1.0
3.96,2.593,0.0
-2.798,-6.335,1.0
-8.526,-6.053,1.0
8.224,4.512,0.0
-7.625,-8.269,1.0
-2.143,-7.984,1.0
3.232,9.923,0.0
-3.483,8.657,0.0
-6.275,-2.501,1.0
2.455,-7.287,1.0
4.875,8.477,0.0
-1.083,5.699,0.0
2.228,-6.662,1.0
-0.686,-8.536,1.0
-4.647,-3.186,1.0
-7.229,9.644,1.0
10.227,4.123,0.0
6.292,-3.848,0.0
-6.089,3.117,1.0
4.736,3.489,0.0
3.665,3.576,0.0
4.356,-1.997,0.0
4.17,6.949,0.0
-9.881,8.894,0.0
-0.686,-5.056,1.0
2.991,-2.881,1.0
8.247,10.025,0.0
-0.605,-0.936,1.0
-12.288,5.615,1.0
-8.271,-5.515,1.0
4.371,-7.691,1.0
-6.989,-8.484,1.0
3.34,-9.323,1.0
-3.934,5.153,0.0
7.68,-2.776,0.0
8.849,-8.652,1.0
-6.506,-9.711,1.0
-5.474,-5.952,1.0
-6.433,-1.186,1.0
-0.805,-8.097,1.0
5.447,-2.602,0.0
8.026,2.416,0.0
3.943,7.334,0.0
-2.979,-4.647,1.0
3.092,7.499,0.0
1.926,5.624,0.0
1.869,-5.072,1.0
-5.028,0.559,1.0
-10.865,-5.39,1.0
8.921,-0.115,0.0
3.577,8.838,0.0
4.953,-4.895,1.0
-5.303,10.974,0.0
3.483,8.302,0.0
-7.13,-8.865,1.0
-6.471,2.193,1.0
7.011,-0.306,0.0
-3.779,3.119,1.0
3.513,-8.111,1.0
7.506,3.516,0.0
-6.892,8.828,0.0
-4.798,-6.473,1.0
-7.893,-0.772,1.0
-0.943,-4.033,1.0
2.165,-4.559,1.0
8.601,-7.921,1.0
-2.148,-9.315,1.0
-6.693,-0.004,1.0
-6.791,0.715,1.0
3.525,-6.092,1.0
8.758,3.143,0.0
7.035,6.043,0.0
3.411,6.945,0.0
-4.084,5.355,1.0
-5.684,-6.475,1.0
-4.332,-9.663,1.0
-8.9,5.375,1.0
-0.911,3.773,0.0
-7.935,3.307,1.0
1.298,5.735,0.0
-5.899,-4.302,1.0
7.005,7.857,0.0
-0.29,7.506,0.0
-7.881,-8.787,1.0
-6.838,7.388,0.0
-7.141,4.342,1.0
-7.439,-7.055,1.0
2.098,-2.957,1.0
-6.132,-8.172,1.0
6.381,8.863,0.0
2.383,-5.37,1.0
-3.767,6.958,0.0
-3.619,-1.456,1.0
4.181,-12.122,1.0
2.213,-9.458,1.0
5.773,8.032,0.0
-8.726,1.586,1.0
-0.869,-7.278,1.0
-2.924,-0.975,1.0
7.592,7.073,0.0
-0.942,7.989,0.0
-7.029,7.868,1.0
-9.228,-9.733,1.0
-3.872,-5.177,1.0
8.063,7.267,0.0
3.184,3.25,0.0
-9.225,8.729,0.0
-7.881,-9.716,1.0
0.185,-2.898,1.0
7.398,10.952,0.0
-4.983,0.85,1.0
6.324,14.171,0.0
0.698,9.326,0.0
-8.322,-9.46,1.0
4.907,7.16,0.0
0.243,-4.016,1.0
6.373,2.423,0.0
-3.523,2.679,1.0
-6.671,4.599,1.0
7.952,10.565,0.0
-1.94,-4.806,1.0
6.582,-8.928,1.0
6.306,1.184,0.0
-5.507,-6.2,1.0
-0.788,-2.049,1.0
-10.794,-1.856,1.0
4.969,9.195,0.0
-0.854,4.437,0.0
4.745,-6.726,1.0
-4.916,5.443,0.0
-3.733,-4.808,1.0
-3.935,-4.798,1.0
4.827,6.363,0.0
-6.028,2.977,1.0
0.652,-7.061,1.0
5.294,3.98,0.0
2.811,8.933,0.0
6.865,4.325,0.0
3.645,-2.561,0.0
8.787,10.114,0.0
-9.11,3.41,1.0
-10.069,11.734,1.0
6.881,8.668,0.0
-10.461,4.528,1.0
-6.261,-5.499,1.0
0.385,-3.652,1.0
5.339,6.732,0.0
3.07,0.485,0.0
-2.297,9.227,0.0
2.714,2.77,0.0
1.408,6.46,0.0
8.651,5.237,0.0
-0.425,9.947,0.0
-3.437,-2.99,1.0
-8.871,7.482,1.0
7.217,-2.479,0.0
7.853,6.92,0.0
7.942,0.225,0.0
5.292,8.039,0.0
-0.306,3.783,0.0
-1.801,0.632,1.0
-1.583,-5.887,1.0
9.048,-4.996,0.0
-8.127,12.183,0.0
-8.831,-0.953,1.0
4.882,1.399,0.0
-9.304,-5.9,1.0
2.181,-10.655,1.0
2.485,2.521,0.0
-7.52,2.141,1.0
-1.138,-2.524,1.0
3.236,-5.491,1.0
3.79,-9.431,1.0
-4.998,2.616,1.0
-2.256,7.676,0.0
-10.421,9.032,1.0
-11.634,-2.584,1.0
-0.795,-0.591,1.0
12.288,6.509,0.0
-4.034,-4.733,1.0
-2.993,-4.849,1.0
-0.919,-8.106,1.0
8.534,1.946,0.0
-7.137,4.673,1.0
-6.917,-2.646,1.0
-10.349,1.054,1.0
-0.118,3.48,0.0
-9.016,3.076,1.0
-6.337,3.271,1.0
6.887,-3.574,0.0
4.923,6.094,0.0
-6.008,-1.397,1.0
-6.8,1.527,1.0
-9.555,-3.411,1.0
0.631,-7.435,1.0
-8.63,-9.658,1.0
-5.36,-7.298,1.0
3.902,5.873,0.0
-0.977,1.307,0.0
-6.653,-8.368,1.0
-10.556,-4.203,1.0
2.103,1.563,0.0
9.378,6.369,0.0
9.139,8.161,0.0
-6.401,-7.441,1.0
2.005,3.261,0.0
5.697,-5.055,1.0
-0.401,-4.037,1.0
-2.34,-7.793,1.0
-8.665,4.289,1.0
-5.632,9.645,0.0
-8.618,6.778,1.0
4.182,5.059,0.0
-8.848,-2.331,1.0
1.708,-3.975,1.0
-9.908,-1.882,1.0
-1.94,2.329,1.0
5.791,-4.352,1.0
2.776,3.112,0.0
-11.436,2.419,1.0
7.878,-7.89,1.0
-0.552,-0.774,1.0
-1.094,4.561,0.0
-9.46,-7.781,1.0
-6.03,-5.596,1.0
2.419,9.272,0.0
-4.136,-4.862,1.0
-8.117,-1.28,1.0
2.893,-7.361,1.0
-3.952,11.837,0.0
-2.71,-10.466,1.0
10.069,-6.754,1.0
-6.666,8.935,1.0
-5.68,-1.286,1.0
-1.177,-2.089,1.0
-1.41,7.829,0.0
4.828,5.179,0.0
9.517,-7.551,1.0
2.425,-4.406,1.0
-3.335,-10.312,1.0
-2.517,0.126,1.0
-3.824,3.98,0.0
-7.492,8.261,0.0
-4.688,-0.939,1.0
3.493,-0.3,0.0
9.711,-3.675,0.0
0.101,0.494,1.0
-8.872,3.48,1.0
1.577,1.515,0.0
